0;1
0.00006393300282070413;2
0.0007559364894405007;3
0.004258663393557072;4
0.015385594218969345;5
0.04067963361740112;6
0.08553772419691086;7
0.15197932720184326;8
0.23858584463596344;9
0.3412898778915405;10
0.4539951682090759;11
0.5693524479866028;12
0.6796338558197021;13
0.777734637260437;14
0.8585754036903381;15
0.9199944734573364;16
0.9622999429702759;17
0.9871692061424255;18
0.9964556694030762;19
0.9910404086112976;20
0.9705690741539001;21
0.9342004656791687;22
0.8813425302505493;23
0.8121574521064758;24
0.7279497981071472;25
0.6308783292770386;26
0.523263156414032;27
0.4073258340358734;28
0.2850917875766754;29
0.1582663208246231;30
0.028557540848851204;31
-0.10198378562927246;32
-0.23112067580223083;33
-0.3565208911895752;34
-0.4757455885410309;35
-0.5865840911865234;36
-0.6872162222862244;37
-0.7759923338890076;38
-0.8514756560325623;39
-0.912534773349762;40
-0.9581257104873657;41
-0.987339198589325;42
-0.9996570348739624;43
-0.9948432445526123;44
-0.9728965163230896;45
-0.9342586398124695;46
-0.8796870112419128;47
-0.8100712895393372;48
-0.7266115546226501;49
-0.6307891011238098;50
-0.5241595506668091;51
-0.4085034728050232;52
-0.28587526082992554;53
-0.15834857523441315;54
-0.02806730940937996;55
0.10265451669692993;56
0.23158250749111176;57
0.3565867245197296;58
0.4754776954650879;59
0.586201548576355;60
0.6869438290596008;61
0.7759437561035156;62
0.8516215682029724;63
0.9127529263496399;64
0.9582864046096802;65
0.9873736500740051;66
0.9995781183242798;67
0.9947192072868347;68
0.9728021025657654;69
0.9342352747917175;70
0.8797294497489929;71
0.8101418614387512;72
0.726667046546936;73
0.6308045387268066;74
0.5241366624832153;75
0.40846338868141174;76
0.28584280610084534;77
0.15833859145641327;78
0.028079494833946228;79
-0.1026318147778511;80
-0.231563538312912;81
-0.35658031702041626;82
-0.47548413276672363;83
-0.5862143635749817;84
-0.6869548559188843;85
-0.7759477496147156;86
-0.8516181707382202;87
-0.9127456545829773;88
-0.9582799077033997;89
-0.987371027469635;90
-0.9995797872543335;91
-0.9947232604026794;92
-0.972805917263031;93
-0.9342368245124817;94
-0.8797285556793213;95
-0.8101395964622498;96
-0.7266649007797241;97
-0.630803644657135;98
-0.5241372585296631;99
-0.40846484899520874;100
-0.2858441472053528;101
-0.15833914279937744;102
-0.028079191222786903;103
0.10263259708881378;104
0.23156426846981049;105
0.3565806746482849;106
0.4754839837551117;107
0.5862138867378235;108
0.6869544386863708;109
0.7759475708007812;110
0.8516181707382202;111
0.9127457737922668;112
0.958280086517334;113
0.987371027469635;114
0.9995797276496887;115
0.9947232604026794;116
0.972805917263031;117
0.9342368245124817;118
0.8797285556793213;119
0.8101395964622498;120
0.7266649007797241;121
0.630803644657135;122
0.5241372585296631;123
0.40846484899520874;124
0.2858441472053528;125
0.15833914279937744;126
0.028079191222786903;127
-0.10263259708881378;128
-0.23156426846981049;129
-0.3565806746482849;130
-0.4754839837551117;131
-0.5862138867378235;132
-0.6869544386863708;133
-0.7759475708007812;134
-0.8516181707382202;135
-0.9127457737922668;136
-0.958280086517334;137
-0.987371027469635;138
-0.9995797276496887;139
-0.9947232604026794;140
-0.972805917263031;141
-0.9342368245124817;142
-0.8797285556793213;143
-0.8101395964622498;144
